NRIC,researcher_name,sector,income,degree
G5947715Q,Lowell Currier,Aerospace,6071,Masters
F2184701Y,Stephen Cassidy,Agricultural,8970,Masters
F8824802S,John Bindel,Healthcare,5009,Non-degree
F4746767H,Larry Sartin,Agricultural,4457,Post-grad
G8763768P,Robert Rose,Aerospace,4512,Non-degree
T9439416S,Jerry Martin,Agricultural,5757,Masters
S2463979V,John Holt,Aerospace,4869,PhD
G1382060T,Damian Pults,Healthcare,3711,PhD
F3225985P,Keith Speer,Aerospace,6357,Non-degree
S2648478H,Catherine Parker,Healthcare,8158,Post-grad
T6868103M,Martha Reutzel,Aerospace,7224,Masters
T5533032E,Chrissy Christianson,Agricultural,4022,Post-grad
T4377861G,Ruth Dalton,Healthcare,3320,PhD
G7183030Q,Ashley Porterfield,Aerospace,8673,Bachelors
F8088368M,Donald Minor,Aerospace,6926,Non-degree
F1167212I,Patrick Hoover,Engineering,6326,Masters
F4853952N,Harriet Collins,Agricultural,11966,PhD
F0302365R,Sarah Huff,Engineering,9374,Post-grad
S3956743F,Diane Sobus,Engineering,4320,Post-grad
S3890947Q,Richard Walker,Engineering,8240,Non-degree
S3792616E,Frances Shrefler,Healthcare,4746,Post-grad
G0937502I,Barbara Dunphy,Agricultural,3365,Masters
S9255054I,Leon Thompson,Aerospace,3509,Bachelors
G1102595D,Martha Bush,Aerospace,6266,Non-degree
G1289712R,Troy Haynes,Healthcare,7539,Bachelors
F4066469T,Rebecca Walker,Aerospace,4770,Post-grad
G5433864P,Betty Hof,Agricultural,3525,PhD
S7222713W,Virginia Ozga,Healthcare,6327,Post-grad
S6347350S,Harvey Bison,Aerospace,3731,PhD
F5820121F,William Findlay,Healthcare,5299,Masters
F8032307N,Maria Bilodeau,Engineering,9991,Masters
F4516080X,Donald Bocanegra,Agricultural,3074,Post-grad
T6653022Y,Joseph Bracy,Engineering,5427,Non-degree
S3506971S,Thomas Martin,Agricultural,7865,PhD
G5964463A,Jared Watkins,Agricultural,3739,Masters
F3163512U,Melissa Flores,Healthcare,6082,Masters
T9993053I,Roy Mitchell,Engineering,8466,PhD
F1731945P,Scott Smith,Aerospace,5050,PhD
T2370483B,Nellie Brown,Engineering,7371,Masters
G0785086H,Ben Biggs,Aerospace,5223,Post-grad
T3102077V,Juan Nguyen,Healthcare,7932,Non-degree
G6582397X,Angela Cline,Healthcare,10438,Post-grad
G1809952H,James James,Agricultural,9440,Non-degree
S9948861D,Joseph Baer,Engineering,3548,Bachelors
F1133851B,Robert Hawkins,Aerospace,5534,PhD
F3987467M,Natalie Lewis,Healthcare,5214,Bachelors
G2296404N,James Singley,Aerospace,6603,Non-degree
F1325659R,Kim Cole,Healthcare,5581,Bachelors
S9011035V,Sharon Mcdonald,Engineering,7677,Bachelors
T6218654M,Christopher Frazier,Healthcare,6712,PhD
F3032383A,Laura Schley,Healthcare,14296,Bachelors
F4262118Z,Donna Finley,Aerospace,7691,Post-grad
F6550220U,Anita Stevenson,Agricultural,3376,Post-grad
G6724154O,Beverly Tanner,Agricultural,8103,PhD
T9285965R,Norma Taylor,Aerospace,5195,Bachelors
G5309751X,Toby Devereux,Healthcare,3603,Post-grad
F4674136I,Monica Wiley,Agricultural,6899,Non-degree
G7221428Z,Shawn Thompson,Healthcare,7620,PhD
F7971719S,Irving Jennings,Healthcare,4002,Bachelors
T1336390E,Karen Moore,Agricultural,9020,Bachelors
S6127391W,Chester Mcroberts,Healthcare,10451,Bachelors
S3045019H,James Larose,Healthcare,11436,Post-grad
F9077364W,Margret Wilkins,Healthcare,4679,Bachelors
T1136671R,Tom Lara,Healthcare,4183,Post-grad
G3901160K,Frank Ellis,Healthcare,10344,Bachelors
S3356840D,Susan Blizzard,Engineering,12669,Masters
F8473701J,Gerald Ostrom,Healthcare,6802,Non-degree
G2273127J,Terrell Bowden,Healthcare,9752,PhD
G8867968L,Bobby Garcia,Healthcare,3570,Masters
T2137173Z,Sharon Hunter,Aerospace,5489,PhD
S9197387I,Chris Hunderlach,Agricultural,7965,Bachelors
F6664263L,Mark Replogle,Healthcare,8497,Masters
S3480454U,George Cutshall,Agricultural,11324,Bachelors
S3934773K,Christopher Lance,Agricultural,5943,PhD
T0506564C,Terrance Williamson,Agricultural,5537,Non-degree
S7899498D,Deborah Castelluccio,Agricultural,6022,Non-degree
F6222702V,Heather Ryan,Healthcare,3813,Masters
G4178584S,Holly Domhoff,Engineering,9371,Non-degree
F4317794T,Phyllis Wozny,Healthcare,3717,PhD
T0307102F,Thomas Bauer,Healthcare,7688,Bachelors
F8680915S,Gerald Pomeroy,Aerospace,6759,Masters
S7135173E,Eric Fuson,Engineering,3147,Bachelors
F4999437W,Monica Sommers,Aerospace,7655,PhD
T2738197W,David Gray,Agricultural,4523,Non-degree
G0537007Y,Eugene Obrien,Agricultural,7225,PhD
S4755103R,Benjamin Vaughn,Engineering,3875,Post-grad
G9553496C,Mildred Hill,Healthcare,3992,PhD
G6730250Q,Ronnie Cudney,Aerospace,5135,PhD
S8740791G,Warren Greene,Healthcare,5468,Bachelors
F1717894A,Gloria Fontaine,Healthcare,10610,Bachelors
F4964922J,Ruben Flint,Engineering,6970,Bachelors
T1553028A,Martha Shelton,Engineering,3981,Bachelors
G9612219V,Richard Zenisek,Aerospace,8160,PhD
S0742421T,Jeremy Roop,Engineering,4925,Bachelors
G9448190F,Jeremy Estrada,Engineering,5174,Masters
G3920906O,Earl Douglas,Engineering,6316,PhD
S0013313E,Thomas Wright,Aerospace,3393,PhD
F5982171S,Shelby Peterson,Agricultural,4248,Bachelors
T1444302H,Paul Rosebrough,Agricultural,13639,Masters
F2584857O,Alease Mallet,Agricultural,5990,Bachelors
S7448834V,Herbert Webb,Healthcare,3056,PhD
S1644013O,Jason Doung,Aerospace,8262,PhD
G8652596S,Jason Gonzalez,Healthcare,11121,Masters
G2108223K,Mary Young,Agricultural,5798,Non-degree
T3593229B,Vernon Thornton,Agricultural,3450,Masters
T5115573I,Zackary White,Agricultural,5851,Masters
F5378188P,Todd Moore,Healthcare,5123,PhD
S5890169O,Rene Caudill,Engineering,9844,Post-grad
F9607206P,Agnes Pitts,Engineering,5288,Non-degree
T4750030N,Nancy Bennett,Agricultural,5646,Masters
T1605542V,Lisa Cotelesse,Aerospace,9138,PhD
T0362145O,Steve Schummer,Healthcare,4363,Masters
S8977426Y,Albertina Greig,Aerospace,3192,Non-degree
S1449535X,Ronald Brandt,Aerospace,7166,PhD
S9690086L,Scott Chi,Engineering,7115,Masters
G9981201R,Barbara Brown,Agricultural,7567,Masters
F2059987V,Christopher Boucher,Engineering,4632,Masters
F6717211T,Analisa Grimm,Engineering,7301,Non-degree
S7814170R,Sandra Costello,Aerospace,7226,PhD
S2880648A,Bertha Bartley,Aerospace,10839,PhD
F8565266P,Janice Jones,Healthcare,3006,PhD
T2229499H,Lynn Welch,Engineering,6332,Masters
G4073889Y,Nathaniel Crafton,Healthcare,3815,Bachelors
T8210189U,Carrie Price,Engineering,6876,Non-degree
G1801260J,Robin Watts,Aerospace,6660,Non-degree
S6590602J,Raeann Anderson,Aerospace,4075,Non-degree
S7786483N,Mike Orosz,Engineering,3029,Masters
S1355240J,Randy Ferber,Agricultural,12814,Non-degree
G7825724F,Keith Delay,Engineering,3384,Bachelors
F8843671A,Jerry Newsome,Engineering,4649,Non-degree
F6624138D,Bethany Crawley,Engineering,5012,Masters
G5720560U,James Heller,Aerospace,4761,Non-degree
F6487849P,Ella Beard,Healthcare,4084,Bachelors
T6588024V,Mary Hodge,Healthcare,5608,Post-grad
T0291476B,Eddie Norman,Agricultural,3290,Post-grad
G4905717G,David Villa,Aerospace,5438,Bachelors
F2107003S,Monica Hinojos,Healthcare,3722,Bachelors
F2401283P,Krystal Soto,Healthcare,4196,PhD
F8247781V,Anthony Daymude,Engineering,3095,Masters
T9204275H,Christopher Sheridan,Healthcare,8439,Bachelors
G9145889I,Virginia Duchesne,Healthcare,3971,Post-grad
S6366874M,Archie Floyd,Agricultural,6515,Non-degree
T6992178E,Margaret Jones,Aerospace,13342,Non-degree
S0157835F,Denise Estes,Aerospace,4665,PhD
T0447698C,Willie Pinon,Aerospace,3288,Non-degree
T7448249B,Ann Copeland,Aerospace,4058,Masters
G6762808Z,Ana Owen,Healthcare,6811,Bachelors
T4301971H,Leah Branham,Engineering,8420,Non-degree
T7325707U,Maurice Ash,Aerospace,12375,Masters
S9434342O,Tiffany Puleo,Aerospace,7348,Post-grad
T2579302T,Richard Burnstein,Healthcare,6906,Post-grad
F3968984A,Donald Henderson,Agricultural,4822,PhD
S9963448H,Jean Herzog,Aerospace,3834,Non-degree
F4716808Y,Ricardo Riley,Aerospace,3054,Bachelors
S9084144O,Ruby Cope,Healthcare,3291,Masters
F2635187L,Jason Thrall,Agricultural,4906,Masters
G2283443U,Ophelia Howell,Agricultural,6415,PhD
G9330256A,Oscar Spangler,Aerospace,10054,Post-grad
T2793384Y,Jim Hancock,Healthcare,9707,Masters
T8388221P,Teresa Messer,Healthcare,4196,Non-degree
F1638423A,James Cox,Engineering,3507,Post-grad
G3760109W,Gary Barnes,Agricultural,4786,Masters
G5153780B,Anthony Ware,Aerospace,3958,Bachelors
T7128206V,Denise Broussard,Engineering,8544,PhD
G1040526U,Claude Browne,Agricultural,6560,Post-grad
T6079931F,Jeanne Parker,Healthcare,11471,PhD
G2898059Q,Jerry Jones,Engineering,3402,Bachelors
T1129132U,Molly Boyd,Agricultural,3998,Non-degree
G0635852G,Deloris Jones,Healthcare,3615,Masters
G3332893E,Joan Nazario,Agricultural,3790,Bachelors
S5137967X,Anita Carter,Aerospace,3436,PhD
S0616814W,Rita Brown,Healthcare,10168,Post-grad
F4430190J,Christina Hurdle,Engineering,3899,Bachelors
G3996623A,Kevin Kimmel,Healthcare,3853,Bachelors
S8425612Z,Jacqueline Alvarez,Healthcare,4056,Bachelors
F9573202S,Lawrence Mccall,Aerospace,8469,Masters
T5084622I,Daniel Roberts,Aerospace,5635,Post-grad
S0058978Q,Miguel Tyler,Engineering,5101,Post-grad
F9781758K,Leon Corliss,Engineering,9208,Non-degree
T4773477A,Kenneth Stowe,Agricultural,7139,Post-grad
F1007158O,Damian Pritchett,Agricultural,3992,Post-grad
S7683841F,Mary Mcswain,Agricultural,12653,Non-degree
G3493618A,Eleanor Phillips,Aerospace,3533,Non-degree
F7800457Z,Frances Collier,Engineering,6422,Post-grad
G2575833B,Dorthy Watkins,Healthcare,4518,Non-degree
T9825853M,Linda Camak,Aerospace,11968,Non-degree
T1175820E,Karen Paige,Healthcare,9085,Non-degree
S4827554K,Wayne Cygan,Aerospace,3386,Non-degree
S0688977R,Justin Badillo,Agricultural,9272,Bachelors
F9564538K,Russell Reynolds,Aerospace,11873,PhD
G0350372B,Eleanor Cross,Aerospace,3084,Non-degree
S4244524W,Sandra Veselka,Agricultural,7060,PhD
S7343847R,Robert Lynd,Engineering,5526,PhD
T9838971Z,Lindsey Davis,Aerospace,10287,PhD
G4594434E,Sherrie Mckinzie,Agricultural,6356,Non-degree
T8774539E,Shirley Miller,Engineering,3899,Post-grad
G7193278Q,Alan Boswell,Aerospace,6323,Non-degree
G4404331Y,Rita Dove,Engineering,4405,Masters
T2048501X,Francis Mueller,Aerospace,6264,Masters
S7121323F,Debora Krapp,Aerospace,10473,Post-grad
F3974374X,Michael Martell,Engineering,3472,Bachelors
T9405252X,Kurt Rindels,Agricultural,3041,Bachelors
F6740817L,Virginia Miller,Aerospace,8561,Post-grad
S4984952Q,Freddie Basden,Healthcare,4353,Post-grad
S6548372P,Lois Evans,Healthcare,9097,PhD
G4424664A,Stacy Bowden,Aerospace,5330,Bachelors
G1887007V,Jose Keck,Agricultural,6434,Post-grad
T1736267C,Judith Hernandez,Engineering,3704,Non-degree
G4113582G,James Tribble,Engineering,9610,PhD
G8458629Q,Audrey Mcchristian,Aerospace,5146,Non-degree
S4782791U,Lillian Sliz,Healthcare,8759,Post-grad
S2946917Z,Lisa Nicholson,Agricultural,4578,PhD
G5590939F,Carol Murphy,Agricultural,4390,Post-grad
F2400427C,Karen Davidson,Engineering,10569,Post-grad
G7110220N,Michael Martinez,Healthcare,3897,Masters
G5590024M,Heather Bruce,Engineering,4735,Bachelors
G1971178A,James Moisan,Agricultural,10706,Bachelors
S0111249Q,Curtis Collins,Aerospace,3527,Masters
G0318717Z,Dana Chilcutt,Aerospace,5927,Bachelors
G3010219W,Annie Grant,Aerospace,4136,Non-degree
F6120365E,Hattie Hutson,Agricultural,4024,PhD
S9221462H,Danny Thompson,Engineering,11177,Non-degree
G2569971R,Micheal Karr,Healthcare,5663,Post-grad
G4052760L,Joy Miller,Aerospace,9081,Post-grad
F2222311M,Lee Alvarado,Agricultural,4646,Post-grad
T3809082H,Cody Gulick,Healthcare,6560,PhD
G8915083U,Monique Rifenbark,Agricultural,3336,Bachelors
F5846236I,Tom Wilson,Agricultural,5447,Non-degree
T7722031M,Norma Konopka,Agricultural,10662,Non-degree
G5740510H,Rita Bean,Engineering,9311,Masters
F5379492Y,Joseph Lue,Engineering,4683,Post-grad
S1230822T,David Keene,Aerospace,4855,Non-degree
F2128605R,Victor Smith,Aerospace,4970,PhD
G7379408G,Arthur Blalock,Aerospace,3191,Masters
F4300325Q,George Kelly,Engineering,5413,Bachelors
F4669471U,Juanita Horne,Healthcare,3818,Non-degree
F0704833M,Anita Terrell,Aerospace,4646,Bachelors
F9257860N,Laura Quince,Engineering,5415,Post-grad
G7857939R,Lori Britcher,Aerospace,3534,Bachelors
S6401154L,Sarah Willis,Agricultural,9129,Masters
G8377982Y,Joseph Stroup,Agricultural,3827,Post-grad
F7322058K,Judy Wood,Aerospace,7482,PhD
F2289380O,Wilma Saleh,Healthcare,4007,Non-degree
S2855670J,Michael Carlson,Aerospace,5466,Masters
G3971013E,Carmela Anderson,Engineering,5629,Bachelors
S7871536D,Richard Bradley,Healthcare,4307,Non-degree
G9260863J,George Modlin,Healthcare,4134,Non-degree
G9631421K,Nanette Loats,Engineering,3130,PhD
S4400836I,Judith Hemphill,Engineering,3860,Post-grad
S0690491Y,Elvin Williams,Aerospace,3155,Masters
F9816701D,Mary Figueroa,Aerospace,3199,Post-grad
S1556166N,Jeffrey Proctor,Aerospace,11352,Post-grad
F6930555A,Lloyd Peterson,Agricultural,3425,Bachelors
F3791650X,Wayne Heller,Engineering,3464,Post-grad
G0576724I,Wilma Chilcutt,Engineering,5475,PhD
T3760110J,Mary Bryan,Engineering,3102,Post-grad
F5478352R,John Hollingshead,Aerospace,11816,Bachelors
F5265762B,Joseph Reddout,Agricultural,11620,PhD
S4491409Y,Angel Patterson,Engineering,8939,PhD
G5140093W,Michael Carpenter,Healthcare,8547,Masters
T3298469G,Melinda Kern,Healthcare,3804,PhD
G7252169E,Shannon Dahlberg,Engineering,4650,PhD
T6589824D,David Hanley,Healthcare,8894,Masters
G3950412H,Martin Mattson,Aerospace,8162,Bachelors
F4432819T,Tommie Sullivan,Aerospace,8262,Post-grad
S0203093S,Patrick Springer,Aerospace,5755,PhD
T6631712X,Anthony Stone,Aerospace,5304,Masters
T7561726O,Janice Hernandez,Aerospace,3682,Non-degree
S5994358H,Lettie Kelley,Aerospace,6456,Masters
G1270961G,Randy Mendez,Agricultural,7011,Non-degree
F5681744W,David Hixson,Agricultural,3831,Masters
F3509899N,Johnny Roland,Engineering,3402,Non-degree
G6776200J,Emmanuel Zayas,Healthcare,4695,PhD
G5531332S,Louise Zhao,Aerospace,12028,Post-grad
G0588244W,Charles Sharp,Engineering,4693,Post-grad
S1830175A,Michael Holland,Aerospace,5293,Bachelors
S1094692O,Louis Weinman,Agricultural,4151,Post-grad
S2952796X,Jonathan Cross,Healthcare,6373,PhD
S0977627M,Mary Lee,Aerospace,6242,Bachelors
S8117115Z,Florencia Miller,Agricultural,11166,Post-grad
T7806535Q,Christina Phillips,Engineering,3741,Masters
S7730131J,Marianne Davidson,Agricultural,3609,Post-grad
G0066535K,Joseph Lall,Healthcare,8309,Post-grad
G2375710T,Ashley Washington,Healthcare,6420,Non-degree
S8977373V,Blanche Piles,Healthcare,8502,Non-degree
S7726894E,Alfred Sandifer,Agricultural,6301,Post-grad
F1800731N,Ronnie Ambrose,Agricultural,9561,PhD
G1020150Q,Eddie White,Aerospace,6023,Post-grad
S0765624G,Sara Wyatt,Engineering,3524,Post-grad
F5681756L,Steven Muscara,Healthcare,6115,Non-degree
F7963797C,Brian Harris,Agricultural,5729,Masters
S7014410Y,Nicholas Clark,Agricultural,9049,Non-degree
S4852480M,Christopher Brown,Healthcare,13384,Bachelors
F5741276Y,Felix Vega,Healthcare,3473,Masters
S4813228R,Joyce Reed,Engineering,3084,Bachelors
F8674990G,Bernard Holmes,Engineering,6552,Bachelors
G1202209O,Jennifer Bermudez,Healthcare,5763,Bachelors
T3987649G,Jessica Ma,Healthcare,6406,PhD
S8828447W,Andrew Hansen,Engineering,6312,Bachelors
G0115141P,Johnnie Santos,Aerospace,3723,Masters
F3309743A,Robbie Harrington,Aerospace,5476,PhD
T2649802W,Donna Ornelas,Healthcare,7699,Post-grad
G6846420D,Robyn Harmon,Engineering,5510,Non-degree
S2103395U,Edward Noe,Healthcare,9587,Bachelors
G4064390W,Rickey Bailey,Engineering,6967,Post-grad
F0987343F,Barbra Metz,Aerospace,4791,Masters
T3005112I,Karen Kennedy,Engineering,5164,Non-degree
S0220979G,Lisette Hertz,Aerospace,5981,Post-grad
F6066182M,Tonda Testerman,Healthcare,6631,Bachelors
S8931719E,James Mcguirl,Aerospace,3409,Non-degree
S1223637Y,Chris Manrriquez,Engineering,3090,Bachelors
T3168513H,Scott Thomas,Agricultural,3546,Masters
T9996475K,Jeanne Sump,Agricultural,5859,Bachelors
G8185991R,Monica Emert,Engineering,5957,Non-degree
F8264424A,Don Parish,Agricultural,3446,Bachelors
F2739937W,Mary Kunkle,Agricultural,3753,Post-grad
F5764942O,Wm Smith,Engineering,3462,PhD
T6698124F,Joyce Epps,Engineering,9789,Masters
T8227167W,Louise Ballas,Agricultural,5525,Post-grad
G6448517C,Leonard Fullwood,Aerospace,3761,Masters
G7621479Q,Angelia Mahi,Engineering,10311,Bachelors
T2698018I,Delores Avila,Healthcare,4877,Post-grad
S1690944H,Brittany Cunningham,Agricultural,5087,Non-degree
G2568666I,Stephen Maddox,Healthcare,5690,Post-grad
G3944038R,Betty Lantz,Healthcare,5530,Post-grad
F2143734N,Rose Gramble,Engineering,8676,Masters
F4828435A,Jeffrey Moore,Healthcare,6507,PhD
S7515468L,Carolyn Levine,Engineering,6099,Post-grad
G0282618S,Bruce Jenkins,Healthcare,4785,Bachelors
G8489231H,Kristy Gokey,Healthcare,7303,Masters
G1677128S,Raymond Bunch,Engineering,5182,Non-degree
S8462203F,Susan Jones,Healthcare,10046,Masters
G0732913R,William Jones,Agricultural,4910,Post-grad
F5341919U,Ross Walton,Healthcare,6168,Non-degree
S4812350S,Amy Siwicki,Aerospace,3749,Bachelors
F3308449A,Scott Egerton,Engineering,3463,PhD
T2708752P,Barbara Hall,Engineering,3827,Non-degree
T6925511Y,Annie Lerer,Healthcare,11499,Masters
F9802196B,Cindy Hafenstein,Healthcare,9349,PhD
F3666682I,Regina Korn,Agricultural,4983,Non-degree
G3936758R,Billy Troke,Healthcare,4288,Post-grad
T2755291M,Brad Field,Aerospace,7231,PhD
S9507153D,Jennifer Popovich,Aerospace,4437,Bachelors
T4967889C,Paul Cossette,Engineering,3799,Post-grad
F0134638O,Jesus Gallaher,Aerospace,4841,Bachelors
T0943588E,Ryan Edwards,Engineering,3137,Non-degree
T3901193P,Reuben Brown,Engineering,4301,Non-degree
S2791064G,James Davis,Healthcare,3374,PhD
S9849958C,Robert Kitchens,Aerospace,3402,PhD
G7032614G,Amy Eisele,Agricultural,4026,PhD
S4142459K,Donald Favorito,Agricultural,3478,PhD
F4186378M,Ronald Slaton,Agricultural,3654,Bachelors
T9813909V,Christopher Taylor,Aerospace,3613,Bachelors
F9992171L,Joel Key,Engineering,10381,Non-degree
S7997161W,Kenneth Mcnabb,Agricultural,8273,Masters
F4494444R,Ronald Mitchell,Agricultural,3437,Post-grad
F8016164D,Laurie Walton,Agricultural,3414,Masters
F5272315M,Norma Morguson,Healthcare,4370,Non-degree
F8942258U,Edmund Redington,Agricultural,4678,Masters
S1673098Z,Neil Roupe,Agricultural,3943,Bachelors
G9131302P,Christopher Taylor,Engineering,9488,Post-grad
T6783832U,Gregg Ragsdale,Agricultural,4928,Bachelors
G9751269R,Stephen Massey,Aerospace,4322,Post-grad
S3678726D,Richard Arnold,Healthcare,8973,Non-degree
G5547998M,Chuck Wagner,Aerospace,5707,Post-grad
F4084752B,Kathy Roe,Engineering,5816,Masters
F9176197J,Wanda Gilbert,Agricultural,10059,Post-grad
S7167306N,Veda Carter,Agricultural,11978,Masters
F3731456J,Teressa Seidell,Aerospace,10321,Bachelors
S3053165A,Dorothy Sherman,Aerospace,3317,Post-grad
F3327725B,Elmer Barnhart,Aerospace,7014,PhD
S9389554H,Cheryl Crawford,Agricultural,3302,Masters
G9043721F,Shirley Larkin,Healthcare,6593,Post-grad
S5223953P,Martha Johnson,Agricultural,3313,Post-grad
G9457643N,Gladys Oconnor,Aerospace,4425,Bachelors
G7685133X,Kirk Velez,Agricultural,6721,Bachelors
S8272470Y,Mercedes Thompson,Healthcare,10618,Non-degree
F7859385X,Andrew Shoemaker,Aerospace,3361,Bachelors
G7124227H,Victoria Mixer,Aerospace,3264,Post-grad
G1605854M,Michelle Martin,Engineering,3495,PhD
F0841238T,Lauran Yoshimura,Agricultural,4765,Bachelors
S1140842F,Michael Collins,Healthcare,7672,Masters
G3297136M,Jonas Valdez,Aerospace,5065,Post-grad
S7081727U,Thomas Pry,Healthcare,3733,Masters
F0411625J,Benjamin Annis,Healthcare,7325,PhD
S1381756Z,Andrea Wright,Aerospace,3818,Non-degree
S1529160G,Marth Allen,Engineering,3604,Masters
G9095082N,Priscilla Kennedy,Agricultural,8879,Bachelors
T0261407Y,Juan Nicley,Aerospace,3104,Masters
F8722194A,Donna Steinman,Agricultural,8727,Post-grad
T1224902B,Marjorie Fischer,Engineering,9490,Post-grad
F0307875O,Kristine Watson,Agricultural,4271,Non-degree
G3995150N,Tiffany Fullard,Engineering,3807,Masters
F8816374G,Lance Oquendo,Agricultural,12943,Post-grad
F6130476J,Brant Palmer,Agricultural,5888,PhD
T1472251N,Tanya Kierzewski,Agricultural,3306,Masters
G2400083A,James Gunn,Aerospace,3176,Bachelors
T1986306X,Louise Abrams,Engineering,3415,PhD
S4794223C,William Buckner,Healthcare,3088,PhD
F1583171T,Mildred Bozwell,Engineering,3383,Masters
S4064781U,Shauna Rice,Healthcare,3430,PhD
F2468438T,Esther Leja,Agricultural,3373,Masters
G2102533Y,Frederick Rierson,Aerospace,4100,PhD
S4967272H,Kathy Walsh,Aerospace,5797,Non-degree
T1357521L,James Chapman,Agricultural,9059,Masters
T0721318V,Arnold Townsend,Engineering,6091,Post-grad
G7757605I,David Nicoll,Aerospace,7912,Bachelors
G2314986N,William Green,Healthcare,3679,Bachelors
G8145788N,Shirley Mullins,Engineering,7712,Bachelors
F3720972W,Brenda Williams,Healthcare,3161,Post-grad
T9027399X,George Freeman,Healthcare,5058,Post-grad
S0514654S,Martha Olson,Agricultural,6805,PhD
T8871946B,Richard Beman,Engineering,7149,Non-degree
T8320336V,Danielle Finch,Agricultural,5008,Non-degree
G4889026S,Laura Deanda,Healthcare,4599,Post-grad
G1699413K,Annie Banks,Healthcare,3233,Non-degree
T4173406T,Sammy Cowell,Healthcare,4929,PhD
T2958570M,Cheryl Lakey,Aerospace,4107,Masters
T1871898F,Clayton Sanborn,Engineering,3802,Post-grad
G7646337Z,Paul Hammond,Engineering,6787,Masters
G7981948W,Michael Torres,Healthcare,5210,Post-grad
